Square;LifeSquare;KitchenSquare;m_sq;Price
0.22088486;-0.5224512;1.2444657;1.1582625;321106.3
0.3601351;-0.89856607;1.2444657;-0.06260388;238054.28
-0.552467;-0.6931169;-0.7128568;0.19357878;191016.28
-0.44784752;-0.68002;-0.7128568;0.13658175;195265.4
1.8350693;2.9169009;-0.7128568;-1.1693234;214155.48
0.54988843;0.41797486;-0.7128568;-0.990819;173732.19
-1.1696702;-0.6371404;-0.7128568;0.2684727;148862.2
0.7909343;0.04769946;2.223127;-0.5841567;221101.95
1.5256487;1.1249874;0.75513506;1.0693991;436256.0
-0.9983427;-0.6371404;0.2658044;0.7442546;184767.92
0.5843896;-0.77560115;-0.7128568;-0.94835013;178920.31
1.5132499;1.3382337;0.75513506;-1.593887;155789.52
-0.8536527;-0.6371404;0.2658044;0.23259057;170832.92
1.2453145;-0.7580331;3.2017882;-1.1430513;191388.67
-1.13186;-0.6371404;-0.7128568;-0.38399762;122144.85
-0.63192093;-0.6700001;-0.7128568;0.58285207;207183.31
0.13725501;-0.23929885;0.75513506;0.017658643;228845.69
-0.40991282;-0.5528168;-0.7128568;-0.946555;131321.81
0.37140256;-0.1345287;1.2444657;1.5372022;365466.22
0.44832197;0.5544731;-0.7128568;-0.20884305;232214.34
-0.69427013;-0.6371404;0.2658044;0.6147487;203801.77
-0.8934002;-0.6371404;0.75513506;0.43076053;177913.17
1.5159544;-0.6371404;-0.7128568;-0.7708673;242243.1
0.58639205;0.734572;-0.7128568;-0.51226616;215649.38
-1.2543273;-0.6371404;-0.7128568;-1.5370988;65637.83
-0.7540664;-0.6371404;-0.7128568;-1.3646617;92290.97
0.19673146;-0.30392295;-0.7128568;1.0053734;307299.75
-0.5542343;0.95295316;-0.7128568;-0.40749562;155830.14
0.079049885;-0.43976903;-0.7128568;0.6450778;270325.62
0.441312;0.60903794;-0.7128568;-0.90609306;175466.84
-0.20510282;-0.6371404;-0.7128568;-2.088996;65547.07
-0.20510282;-0.6371404;1.2444657;-1.9739279;73162.63
1.9961715;1.7849348;2.223127;0.8512842;454963.3
1.3091632;1.3441964;0.2658044;0.8710381;396141.9
1.2838162;0.8196461;2.223127;0.49156174;356050.7
-0.9364835;-0.6371404;0.2658044;1.9387052;249476.1
0.34603485;1.1604147;-0.7128568;-0.0043153665;241677.55
-0.83233726;-0.6371404;-0.22352624;-0.033247992;158582.83
1.5282191;1.2318846;0.2658044;0.18521418;343470.5
-0.8306446;-0.6371404;1.2444657;-0.7867281;119443.81
-0.92074406;-0.6371404;-0.7128568;-1.2553086;91331.04
-0.6888165;-0.6371404;0.75513506;0.49231064;197485.55
1.7570429;1.5261493;-0.7128568;-1.3262386;193482.2
-0.8398823;-0.6371404;0.2658044;0.22142796;171280.58
0.38859507;0.33592898;-0.7128568;0.29847947;268711.94
-0.8319371;-0.6371404;1.7337962;-0.34581804;142334.97
1.3796637;-0.6371404;-0.7128568;-0.87962836;224079.86
1.4739964;-0.6371404;-0.7128568;-0.943208;222140.52
0.13730177;-0.23929885;-0.7128568;-0.7006929;175768.02
0.24872795;0.00757951;0.2658044;0.3227244;259926.55
-0.8167831;-0.6371404;-0.7128568;-0.6549061;127068.22
-0.6322912;-0.6371404;-0.7128568;-0.8050068;128649.19
0.07605543;2.174117;-0.7128568;0.13042124;232754.88
0.17123777;0.95255804;-0.7128568;0.76245254;286819.34
-0.66013426;0.9522446;-0.7128568;-1.0004908;116288.44
0.031412702;2.135168;-0.7128568;0.3358815;244220.62
-0.20510282;-0.6371404;-0.7128568;-1.3290015;115845.86
-0.8955072;-0.6371404;0.75513506;0.32340783;172310.53
-1.2675025;-0.6371404;-0.7128568;0.23442893;140048.8
0.47930813;0.80438054;-0.7128568;-0.32379636;224837.66
0.07798099;1.9729602;-0.7128568;-1.7551152;96085.13
-1.3119565;-0.6371404;-0.7128568;0.46161577;146105.92
-0.36423108;-0.6381304;-0.7128568;0.07117578;197225.7
-0.8847522;0.6947403;-0.7128568;1.4457524;230239.56
-0.6866849;0.62983865;-0.7128568;-0.4492872;145549.14
1.1353083;1.2908633;0.2658044;3.331207;617749.1
-1.3474227;-0.6371404;-0.7128568;0.3828325;140090.45
-0.44453168;-0.557057;-0.7128568;0.11611484;194261.28
-0.16676034;-0.7653592;-0.7128568;-1.8399526;83099.555
0.6149308;0.89454377;-0.22352624;0.39192933;293836.38
-0.18766005;-0.42196152;0.2658044;1.3565902;295328.88
-1.3347317;-0.6371404;-0.7128568;0.9157451;162795.11
0.33068034;0.88261604;-0.7128568;-1.570844;118038.56
-0.8720892;-0.6371404;1.2444657;0.9104679;204141.83
-0.26699677;-0.07625782;-0.7128568;-1.089679;128912.1
-0.86785567;-0.6371404;-0.7128568;1.2725406;223082.2
-0.006030425;-0.82307655;-0.7128568;0.38989222;245158.0
-1.3922275;-0.6371404;-0.7128568;2.0006826;200428.02
-0.85015154;-0.6371404;-0.22352624;1.2902212;225730.36
-0.7666844;0.6454544;-0.7128568;1.9239088;267869.06
-0.016443346;-0.9218991;0.2658044;0.48322734;250918.28
-0.78843033;0.26139826;-0.7128568;0.34744006;181789.36
-0.2223974;-0.6371404;-0.22352624;-0.16046944;192046.31
1.6351011;1.8952088;1.2444657;0.19045454;351890.88
-0.98015624;-0.6371404;0.2658044;1.4087137;218714.08
0.4325558;0.95233995;-0.7128568;-0.72756207;189417.36
-0.41293398;-0.87590873;-0.7128568;0.012973269;190191.16
1.4106913;0.9117064;2.223127;-0.17984866;297389.1
-0.18557712;-0.62289953;0.75513506;-0.41839322;177282.64
0.20207681;0.9403605;-0.7128568;0.69398063;284327.56
-1.1082896;-0.6371404;-0.7128568;-0.3490955;125175.484
-0.64560735;-0.78327006;-0.7128568;-0.10703793;167238.28
-0.72576916;-0.6371404;0.2658044;-1.8365382;67685.2
1.4435167;1.0108862;-0.22352624;-0.33777773;283217.53
-1.2293713;-0.6371404;-0.7128568;0.43155748;151394.25
0.5889168;0.23278391;0.2658044;-0.25924835;237064.3
-0.7038091;-0.6371404;1.2444657;-0.354757;149729.89
0.9188855;-0.6371404;-0.22352624;0.07180186;288304.78
-0.48433724;-0.6371404;-0.7128568;-0.23434927;170405.92
0.1247912;-0.2686847;0.75513506;2.0352619;376494.34
-1.1120694;-0.6371404;0.75513506;0.32002556;155563.34
-0.53912324;-0.6371404;-0.7128568;1.0041963;239552.33
0.4022209;0.42082903;0.2658044;0.42087838;279522.75
-0.20328295;-0.5124262;0.2658044;0.54373914;239938.14
-0.94963294;-0.6371404;1.2444657;0.9765358;200440.67
-0.19397032;-0.6371404;-0.7128568;-0.37870747;179416.23
0.55455697;0.12128592;-0.7128568;-0.5696401;209030.72
0.30891585;-0.35501567;2.7124577;0.99438816;316763.44
-0.11868863;-0.45890054;-0.7128568;0.3558802;234040.58
1.7272034;0.75582767;-0.7128568;-1.1247747;214403.08
3.3893044;-0.6371404;1.7337962;0.6722505;551921.2
-0.037028547;0.10756763;-0.7128568;-0.61846125;172184.66
-0.32268062;-0.6371404;1.7337962;-1.5019052;100226.37
-0.035629325;-0.6705355;0.2658044;-0.82023025;158138.56
-1.3904374;-0.6371404;-0.7128568;-0.18935674;114139.125
0.3095942;0.78389335;-0.7128568;0.14687903;250913.16
-0.9083385;-0.6371404;1.2444657;0.57831836;184161.94
0.275478;0.24952187;-0.7128568;-0.30846736;213371.44
0.054612715;-0.67463714;0.2658044;0.069277376;226800.92
-0.7609167;-0.6371404;-0.7128568;2.3675256;292327.03
-0.9299956;-0.6371404;-0.22352624;0.40285212;173629.33
-1.0516282;-0.6371404;-0.22352624;-1.2608855;85692.71
0.5578862;-0.6371404;5.1591105;2.8203409;491816.4
-0.9769939;-0.6371404;0.75513506;0.33862025;166809.66
1.7245291;1.5448523;1.7337962;-0.97360164;230858.61
1.3275328;1.4013443;1.2444657;-0.13756347;296217.78
-0.9040187;-0.6371404;-0.7128568;0.95298594;203418.3
-1.2831455;-0.6371404;-0.22352624;2.179874;220415.02
-0.6528371;-0.6371404;-0.7128568;1.2342505;242003.3
-0.9249887;-0.6371404;-0.22352624;0.6856773;188155.84
1.1136518;1.1588092;0.75513506;-0.71361244;226821.34
-0.8601857;-0.6371404;1.2444657;1.3246493;226513.89
-0.9219842;-0.6371404;-0.7128568;-0.7878464;114672.766
-0.57000494;-0.6371404;0.2658044;0.018354079;179566.6
-0.60349387;-0.6371404;-0.7128568;-1.4657658;92319.92
-0.12446381;-0.60437524;-0.7128568;-1.1000041;134595.53
-0.50882953;-0.6371404;-0.7128568;-0.398724;159082.25
-0.98347414;-0.6371404;0.2658044;1.1712472;206824.31
-0.8344016;-0.6371404;-0.22352624;1.0490048;214733.34
-0.5120294;0.9586418;1.2444657;-1.6364566;85525.8
-0.32333997;-0.69379306;0.2658044;-0.14103271;186646.77
-1.2137033;-0.6371404;-0.22352624;-1.0433497;88513.516
0.0007609166;0.082878724;-0.7128568;-0.22590601;202078.69
1.3849976;0.9589844;1.2444657;-0.19326106;294343.78
-0.9063301;0.13411342;-0.7128568;-1.0845338;100529.11
-0.44369486;-0.5011335;-0.7128568;-0.5219565;155519.75
1.2250075;-0.6371404;-0.7128568;1.303855;431238.47
-0.034616366;-0.6736715;0.2658044;-0.2906187;195274.44
-0.72307855;-0.6371404;-0.7128568;-0.6989661;129781.34
0.85725313;1.0374042;1.2444657;-2.0683417;91098.21
-0.92459494;-0.6371404;-0.7128568;-0.3477153;136537.14
0.4267345;2.6031532;-0.7128568;-0.38320804;216798.45
0.28909743;-0.52656484;2.223127;-2.2083123;67343.13
-1.2828454;-0.6371404;-0.7128568;1.7231908;201307.94
-0.9270084;-0.6371404;-0.7128568;-0.61550766;123018.18
-0.58357227;-0.6371404;-0.7128568;-1.0650553;116149.29
-0.35323653;-0.85453945;-0.7128568;-1.1614956;120535.04
1.3261132;0.9760324;2.223127;0.22749898;332870.94
1.472328;1.4806964;2.223127;0.27778494;348985.12
0.567593;0.022175347;1.7337962;-1.509273;131231.78
-0.03921973;-0.085931785;-0.7128568;-1.3858196;118410.98
-0.5423739;-0.7981659;-0.7128568;-0.24011053;166350.61
0.6290734;1.0430343;-0.7128568;0.7468;325093.5
-0.7309721;-0.6371404;1.2444657;0.91309315;216961.81
-1.1265675;-0.6371404;-0.7128568;-0.23463441;129252.44
1.2278811;1.0509621;1.2444657;0.34468815;337093.84
-0.69731003;-0.6371404;0.2658044;0.7281709;209798.55
-0.5863927;-0.6371404;-0.7128568;0.22858417;190532.39
-0.10373171;-0.6243638;0.2658044;0.8937844;272025.4
0.42594618;0.035170477;0.2658044;0.5320694;290331.4
0.1841186;-0.52892035;0.75513506;-2.1281571;71291.55
-1.0437566;-0.43481338;-0.7128568;-1.0409343;96418.7
2.845707;3.130929;4.180449;-1.6123834;197862.16
0.12238392;0.818976;-0.7128568;-0.61970043;180926.58
-0.5364108;0.3212908;0.2658044;-0.6324422;143692.78
-0.8273707;-0.6371404;0.2658044;0.6186412;192933.92
0.028714398;2.0686777;-0.7128568;-0.5793365;178622.86
1.2942588;0.93623364;1.2444657;0.69688404;377410.75
0.06738273;-0.66687864;0.75513506;-1.6342293;104511.38
-0.40304974;0.9250338;1.2444657;1.5313548;284603.2
1.7507222;-0.6371404;1.2444657;-0.85327893;245362.55
-1.3964033;-0.6371404;-0.7128568;-1.3476375;68161.23
0.8412837;1.0109513;-0.7128568;-0.35271835;244700.81
0.32356957;0.85894156;-0.7128568;0.29130235;263205.9
-0.11022625;-0.9378754;-0.7128568;-0.86969835;150964.4
-0.2159524;-0.86406267;0.2658044;-0.023150234;201524.56
-0.97800285;-0.6371404;0.2658044;0.34653968;167118.31
1.0050211;0.7720413;1.2444657;-0.93590593;200265.88
1.5377859;-0.6371404;-0.7128568;-0.5040716;271505.06
-0.918381;-0.6371404;0.2658044;0.5918032;184010.77
-0.5732751;-0.94294906;-0.7128568;-0.13219118;170622.94
0.17769025;2.653589;-0.7128568;-0.70780003;177399.53
4.4658256;-0.6371404;-0.7128568;-1.9208207;198524.45
-0.68145144;-0.52218264;-0.7128568;0.36304608;190909.14
-0.008019827;-0.7162051;0.2658044;0.97921836;286621.2
-0.7594526;-0.6371404;0.75513506;0.51532626;193040.95
0.7158055;3.112043;-0.7128568;-0.9521446;184896.14
1.2326102;-0.6371404;-0.7128568;-1.1000103;195076.69
-0.4942751;1.0813128;-0.7128568;-0.6798488;143185.42
1.4777408;0.8452181;1.2444657;0.36140844;358097.28
-0.95067114;-0.6371404;-0.7128568;-0.9246358;106435.79
-0.93457824;-0.6371404;-0.22352624;0.92445606;199224.11
0.22440736;0.89564836;-0.7128568;-0.562216;190937.3
-0.3027326;-0.6371404;-0.7128568;-0.64359915;155853.5
0.31470832;-0.6013197;1.2444657;-0.878116;171450.69
1.2940898;1.2471806;1.2444657;-1.0501163;202803.02
3.2239404;3.2029476;-0.7128568;-0.7095941;339807.88
1.222974;-0.6371404;-0.7128568;-1.4690275;158358.9
0.30658782;-0.40908825;1.7337962;-1.5335677;120116.766
-0.5997561;-0.6371404;0.2658044;0.098150335;182063.58
0.3167537;-0.1599305;0.2658044;-0.41483682;207656.9
0.0909957;-0.6371404;-0.7128568;1.2948099;318660.44
-0.048419192;1.733721;-0.7128568;-0.9178786;150680.81
-0.9425188;0.011695254;1.2444657;-1.2463948;90878.68
-0.9084395;-0.6371404;0.2658044;0.34798014;172556.83
0.8793943;-0.26688042;-0.7128568;-1.8644638;110073.91
-0.76305515;-0.6371404;0.2658044;0.5330403;193699.19
-1.0876589;-0.6371404;-0.7128568;0.3603709;159300.2
0.02662037;-0.060611237;-0.7128568;0.23371334;236557.23
-0.0672125;-0.57338184;-0.7128568;-1.0713502;139132.45
0.118035726;0.80987805;-0.7128568;0.15254577;237414.12
-0.5173931;-0.6371404;1.2444657;-1.6293746;85770.445
2.7185261;-0.6371404;6.1377716;0.51981384;475135.94
-0.6511656;-0.6371404;-0.7128568;0.5086144;201428.73
0.516176;-0.2088165;-0.7128568;0.3659305;283974.78
-0.9105566;-0.6371404;0.75513506;-0.3204763;138770.69
-0.5355644;-0.8661757;-0.7128568;-0.21756913;168110.08
-0.20510282;-0.92746776;-0.7128568;-0.3483193;180750.47
2.15358;2.2132356;1.2444657;-0.13636768;351076.22
-0.410222;-0.8498357;-0.7128568;0.74730176;235588.66
-0.6284768;0.83208144;-0.7128568;-1.162376;108599.4
-0.7536793;-0.6371404;-0.7128568;0.40180412;187397.19
-0.42831624;1.2762705;-0.7128568;-0.30168056;169876.77
-0.6143018;-0.6371404;-0.7128568;-1.6719929;80178.57
0.48782945;3.193765;-0.7128568;-0.6313353;200214.23
-0.20510282;-0.6371404;-0.7128568;-1.2088255;123799.484
-0.79090077;-0.82203346;-0.7128568;-1.3676012;90713.08
-0.12941521;1.6561741;-0.7128568;-0.67859334;162983.3
-1.2070438;-0.6371404;-0.7128568;-0.1801154;126476.04
-0.5629862;-0.92659324;-0.7128568;-0.8537626;129364.35
-0.84697366;-0.6371404;-0.7128568;-0.70724624;122712.53
-0.63359493;-0.6371404;0.2658044;-0.7951037;129142.29
-1.1076189;-0.6371404;-0.7128568;0.35618123;157562.16
0.83458245;0.60208005;-0.22352624;-1.0563124;181252.53
0.853894;3.0837953;-0.7128568;-1.26969;162922.34
-0.6997244;-0.6371404;0.2658044;0.5468808;199612.22
0.22760616;-0.3407829;1.2444657;0.27019522;254320.25
-0.14906754;-0.5829677;-0.22352624;0.22373472;222778.3
0.4485846;0.8696748;-0.7128568;-0.066927396;243712.52
-0.837919;-0.6371404;0.2658044;0.29817185;175412.17
-1.0425829;-0.6371404;-0.7128568;-0.6942937;112877.83
-0.7725783;-0.6371404;-0.7128568;-0.052858684;161634.19
3.3498285;2.1615715;6.1377716;0.6420311;544167.75
1.9031711;-0.6371404;-0.7128568;-1.2699407;205648.88
0.57708925;0.8812976;1.2444657;-0.75779045;194537.95
1.6074724;1.7057765;0.2658044;1.8192669;524131.66
-0.5713126;-0.6371404;0.75513506;-0.1799151;167988.16
0.25917053;-0.44921416;-0.22352624;0.0503811;239854.97
3.5092566;3.4258683;1.2444657;0.23152785;496026.66
1.5813366;1.3756286;-0.7128568;-1.0454689;216422.14
-0.7630754;0.3600042;1.2444657;-0.9257493;115477.55
-0.88828945;-0.6371404;-0.7128568;0.20983143;167093.8
0.48999456;-0.18084194;-0.7128568;-0.8168298;185153.83
0.58945316;2.8873928;-0.7128568;-0.7925492;192261.97
1.0678958;0.5380448;2.223127;2.2891402;509182.97
1.3280221;0.9645499;1.2444657;-0.5005466;259696.72
0.16020563;0.5212739;-0.7128568;-0.024773173;227288.81
-0.8191344;-0.6371404;-0.7128568;-0.37688366;141496.44
0.65099674;-0.32934058;-0.7128568;-1.0177552;176184.98
-0.664715;-0.87763774;-0.7128568;0.6530267;208397.3
0.39321786;2.3442945;-0.7128568;0.7969318;308767.7
-0.8720296;-0.6371404;1.2444657;0.58816755;187656.17
1.3317716;0.33696347;1.2444657;0.39094216;349765.25
-0.17202498;-0.83874345;-0.22352624;-0.011581987;205321.62
-0.26178294;-0.41618475;-0.7128568;0.539398;234884.03
-0.9924347;-0.6371404;1.2444657;-0.7312393;113780.7
-0.72953933;-0.6371404;-0.7128568;-0.8631086;120509.836
-0.7298806;-0.6371404;-0.7128568;-0.7573358;126243.375
-1.0581217;-0.6371404;0.75513506;-0.22774515;133960.19
-0.79560155;-0.6371404;-0.7128568;-0.47900477;137527.48
1.1904978;0.9401377;2.223127;1.6158892;458289.16
-0.7892712;-0.6371404;1.2444657;-0.58460784;132298.0
-1.0835855;-0.6371404;-0.7128568;-1.499473;73312.984
0.5247182;-0.5361503;0.75513506;-2.0198746;87532.3
2.329513;1.7509204;3.2017882;1.2230364;530284.44
-1.1134398;-0.6371404;-0.7128568;0.27183753;153254.77
-1.0020471;-0.6371404;-0.7128568;0.24163549;160203.1
-1.0469798;-0.6371404;0.75513506;2.3199909;254998.55
0.33788657;0.42540494;-0.7128568;-1.3635806;134534.66
-1.2038181;-0.4402557;-0.7128568;-1.6873082;60828.26
0.06990658;-0.67865366;1.2444657;-1.7850966;93674.45
-0.46115538;-0.6371404;-0.7128568;-0.880243;132867.42
-1.0019504;-0.6371404;1.7337962;-0.8789304;106152.79
0.47086796;1.1945077;-0.7128568;0.5500713;295449.7
1.7053188;2.1595063;1.2444657;1.0689027;452985.53
-1.0152254;-0.6371404;-0.22352624;1.5925244;223982.52
-1.3326501;-0.6371404;-0.22352624;1.0298767;167638.39
-0.9946075;-0.6371404;0.75513506;0.6107202;178625.55
-0.20510282;-0.6371404;-0.7128568;-1.0003418;137597.6
-0.5190197;1.2612568;1.2444657;1.2621664;256650.66
1.3315102;-0.6371404;-0.7128568;-1.6462779;144430.73
-0.9552546;-0.6371404;-0.7128568;0.22987586;163122.4
1.0744885;0.8525772;1.2444657;0.5845641;348054.7
-1.0180285;-0.6371404;-0.7128568;0.71821475;181826.34
1.0724849;0.68668586;1.2444657;-0.5156993;243420.17
2.1607335;2.2132356;-0.7128568;-0.82928777;268779.34
0.17436697;-0.31888103;1.2444657;0.19476934;244668.61
0.26383048;-0.16756456;1.2444657;-1.9636554;85622.93
-0.9106954;0.10419643;1.2444657;1.4836483;229502.3
0.6132598;3.1598024;-0.7128568;-0.677123;203253.92
-0.005203233;-0.45785195;0.2658044;-1.7994428;90471.54
0.5818654;-0.22387378;2.223127;-0.1340491;247121.08
-0.6633348;-0.8361112;-0.7128568;-0.54026;141849.67
-0.82067305;-0.6371404;0.2658044;-0.5172219;134059.9
-0.4939629;-0.8522564;-0.7128568;-0.023436543;182376.4
0.34766296;-0.7583143;0.75513506;2.1161528;408520.97
0.55006224;-0.3731636;1.2444657;-0.025719857;254023.5
0.90769815;1.2354949;-0.7128568;-0.4433326;240510.7
-1.1471595;-0.6371404;-0.22352624;0.2674584;150513.47
0.46684515;-0.5968926;2.223127;1.267618;353466.56
-0.752948;0.072682165;-0.7128568;0.90583503;214595.47
-1.1199824;-0.6371404;-0.7128568;0.48974237;162693.98
3.0643299;3.1535647;2.223127;0.37822053;483365.3
-0.78762126;0.37193447;-0.7128568;-0.46698225;138632.73
1.6445897;1.3266729;0.2658044;0.03490253;335816.2
0.5854146;0.78430176;1.2444657;-1.1072209;165627.14
0.18141432;-0.6397726;1.2444657;-0.77122355;172848.88
-0.8200462;-0.6371404;-0.7128568;1.0170085;214393.17
-0.1899565;-0.6371404;-0.22352624;1.3908195;297376.6
0.61933666;0.5386666;1.2444657;-1.498416;133981.17
-1.3111527;-0.6371404;-0.7128568;0.20489791;135572.89
0.5475602;0.9641864;-0.7128568;-1.0056328;172391.23
0.120249964;1.9744891;-0.7128568;-1.1066265;145015.06
0.44575414;2.7094624;-0.7128568;-1.1230123;158148.94
-0.54200256;-0.6371404;-0.7128568;0.29457924;197705.81
-1.3249832;-0.6371404;-0.22352624;1.3682991;182212.2
0.63865805;0.50312513;0.2658044;2.351548;462613.66
0.052965164;-0.12409906;-0.7128568;-0.58842385;179333.73
1.4377717;-0.6371404;-0.7128568;-1.2324976;190550.98
-1.2720052;-0.6371404;-0.7128568;1.1478922;178225.12
-0.52295905;-0.8656963;-0.7128568;0.955018;238135.75
-0.753422;0.31080943;0.2658044;-0.7961633;122922.19
-0.8056186;-0.0072583803;1.2444657;-0.3922313;141510.64
-0.1625144;-0.038329598;-0.7128568;0.62982976;249044.25
-0.4510935;-0.6371404;-0.7128568;0.4543387;214300.55
-0.45674717;-0.6371404;-0.7128568;-0.20594431;173892.3
-0.80900186;-0.6371404;0.2658044;-0.17795703;152573.7
-0.5742201;-0.6371404;0.2658044;-0.4646385;151320.81
-1.2006491;-0.6371404;-0.7128568;-0.00972194;134351.16
0.3160495;1.0600566;-0.7128568;-0.79799104;177760.28
-0.8949128;-0.6371404;0.2658044;0.706908;191780.88
0.1580659;0.0337605;-0.7128568;-0.182593;215406.14
0.5670536;0.1240691;0.2658044;0.89326644;331990.53
2.469385;3.2838442;-0.7128568;-0.8537115;281329.4
-0.62057745;-0.89944315;-0.7128568;1.1608715;240966.53
-0.71646655;-0.6371404;0.2658044;-0.31723315;151004.78
0.12576999;-0.7107328;1.7337962;0.01981333;228203.45
1.2288655;1.0131785;1.2444657;-0.55519253;248558.17
-0.86533415;-0.6371404;-0.7128568;-1.5476075;78606.77
1.1313944;0.95549476;1.2444657;0.19453378;315198.84
-0.91965914;-0.6371404;-0.22352624;0.20103562;164329.94
-0.92568266;-0.6371404;-0.7128568;-0.82613313;112569.19
0.21902847;-0.56189936;0.75513506;2.7507577;441533.4
-0.44855407;-0.58171386;0.75513506;0.042668935;189513.6
-0.65209126;-0.3090873;-0.7128568;-1.2220836;104229.41
-0.5423188;-0.6371404;-0.7128568;-0.061710667;176806.64
1.0523572;1.2209573;-0.7128568;-1.4565301;153353.5
-0.014832095;0.6005341;-0.7128568;-1.7552321;93309.445
0.1271974;0.46731764;-0.7128568;-2.0298836;77311.74
-1.1115841;-0.6371404;-0.7128568;1.0709809;189973.8
-0.77442527;-0.6371404;-0.7128568;-0.33814967;146283.98
-0.5341667;-0.573671;-0.7128568;0.93149835;235735.33
1.8130329;-0.6371404;1.2444657;-0.7611171;258773.16
-0.9664215;-0.6371404;-0.22352624;0.4179897;171515.69
1.4753369;-0.6371404;-0.7128568;-0.9742566;218975.31
1.2448387;1.1217496;0.75513506;0.5070008;354442.6
0.018366177;0.274372;-0.7128568;0.37776762;246200.27
-0.043378748;-0.7743813;1.2444657;1.6597751;330909.5
1.3380898;0.95778096;1.2444657;-0.41550532;268864.5
1.3073064;0.9573302;-0.7128568;-0.6467666;243837.28
-0.16001981;-0.15425809;-0.7128568;-0.8823173;147639.03
0.4003756;3.1765468;-0.7128568;-1.0579128;161346.02
-0.56951964;0.9297016;1.2444657;-0.85676074;128863.125
-0.8857614;-0.6371404;-0.7128568;1.1053625;212825.42
0.4559832;0.36585963;0.2658044;0.5865535;297190.8
0.6200165;1.0006542;-0.7128568;1.2929868;370608.88
-0.17321901;-0.8735316;0.2658044;-0.12539259;197625.11
1.2161889;1.0799117;1.2444657;0.8345043;384285.0
-0.72342616;0.6562792;-0.7128568;0.8655118;215046.38
-1.4485276;-0.6371404;1.2444657;0.593382;140248.88
0.23432554;0.52437955;2.223127;0.4197161;266202.16
0.5213843;0.12839952;0.2658044;-0.06433995;248863.98
-0.34476048;-0.6371404;-0.7128568;-0.25789082;177863.02
-0.82071084;-0.6371404;-0.7128568;-0.8202998;118200.06
-0.7065644;-0.6371404;-0.7128568;-0.0017856483;168936.23
0.23848328;0.61695427;-0.7128568;0.46108228;269680.62
0.51107794;0.11269991;-0.7128568;-1.0219477;169344.92
0.4424851;-0.5469836;-0.7128568;-1.7232227;109529.414
1.524096;0.794314;-0.7128568;-1.0030664;218258.03
2.2314603;-0.6371404;1.2444657;-2.036159;126277.11
2.7572103;3.4033952;1.2444657;-0.026541982;405669.72
-0.052858997;-0.6652099;-0.7128568;-0.43145907;184324.9
-0.50780696;-0.6371404;-0.7128568;-0.44305715;156512.03
4.3689933;-0.6371404;-0.7128568;-2.0045302;181837.05
1.7479621;1.4885635;1.7337962;-0.99595666;229507.06
-0.6380072;-0.77604485;-0.7128568;0.14318122;181868.25
-1.0364022;-0.6371404;-0.22352624;0.7051076;179633.12
1.5116979;-0.6371404;-0.7128568;-1.0553697;212195.02
1.531472;1.798379;0.2658044;2.068752;542015.7
-1.0097492;-0.6371404;-0.22352624;1.596673;224757.98
-0.9585677;-0.6371404;-0.7128568;0.32666883;167639.5
-0.914532;-0.6371404;-0.22352624;-0.3875732;135154.83
0.5410614;2.4602365;-0.7128568;-0.86859846;183459.4
-0.97540146;0.13893008;-0.7128568;0.64075756;181688.31
-0.8653536;-0.6371404;-0.7128568;0.27930483;172357.6
0.56551373;0.36379835;-0.7128568;-1.0534998;169230.98
0.04524905;-0.3224237;1.2444657;-0.037775297;218448.56
0.44412497;0.5255804;-0.7128568;0.028654464;251133.14
-0.14867465;-0.5829677;-0.7128568;-1.569745;101830.766
-0.6468469;-0.6371404;-0.7128568;0.68070966;211455.72
-0.9837146;-0.6371404;-0.7128568;-0.15422021;142314.81
-0.23433489;-0.6371404;-0.7128568;-0.41341436;174687.56
-1.0616642;-0.6371404;-0.22352624;0.6289681;173909.81
-0.9401465;-0.6371404;0.2658044;0.48999923;177158.78
-1.1944356;-0.6371404;0.2658044;-0.61991215;107988.81
-1.1189901;-0.6371404;-0.7128568;1.0427095;187992.36
0.7070245;0.81527764;-0.22352624;-1.1705589;165534.55
-0.20510282;-0.6371404;-0.7128568;-0.8281878;148991.27
0.33599645;-0.41143095;-0.7128568;-0.9624673;165895.48
-0.036051035;-0.5203318;0.75513506;0.46682128;248197.17
-0.8023363;-0.6371404;0.2658044;1.3263704;232341.06
1.3149865;1.7118089;-0.7128568;-0.4651627;262492.7
-0.49727124;-0.67670697;-0.7128568;-0.33262143;163719.9
-1.2008716;-0.6371404;1.2444657;0.6295082;162310.0
1.2007892;1.145168;0.75513506;0.413105;341698.94
-1.2684411;-0.8271638;-0.7128568;0.42589366;148066.44
-0.9540809;-0.6371404;0.2658044;1.6322185;232372.16
1.1352873;1.0822904;1.2444657;-0.2834958;269421.28
-1.1684676;-0.6371404;-0.7128568;-1.2692579;80536.17
0.4205389;2.7280571;-0.7128568;-0.48848224;207971.98
1.2895814;0.6739541;1.2444657;2.196318;526712.7
-0.26961866;-0.83179384;0.75513506;0.08271516;204684.28
-1.0893648;-0.6371404;-0.7128568;-0.1334699;136316.55
1.135345;0.9401586;1.2444657;1.1572409;408261.0
0.52167636;3.3251352;-0.7128568;-1.3941972;139107.72
1.1226138;0.96444595;0.75513506;-0.3102166;266056.2
-0.6570497;-0.6606216;-0.7128568;-0.65006053;136059.39
0.47171777;0.30289868;0.2658044;0.25369114;271387.12
